time;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
5.8;(0.966348,-2.69773);(4.71406,-0.0481602);(3.27067,4.42352);(4.85043,-1.47116);(3.26031,-2.69485);(6.64534,0.459535);(8.69032,0.717333);(6.69369,0.39917);(2.94458,-3.96488);(7.49623,1.40127);(2.04102,3.66393);(3.26538,-1.89528);(-0.00602637,-0.625334);(3.34677,-0.720746);(5.51462,1.09934);(8.723,-0.76796);(8.67855,-0.623582);(5.99274,-1.07524);(1.8248,2.09216);(6.26317,-1.07446);(7.42465,-1.18178);(8.79342,0.843027);(3.24013,2.43646);(-0.175361,-0.0266381);(4.14314,1.37634);(8.20916,-0.0959923);(2.74399,0.630939);(8.15967,-0.0671553);(5.57081,1.05583);(2.08856,-1.47618)
5.85;(1.00573,-2.70479);(4.78436,-0.0483455);(3.25513,4.4371);(4.91471,-1.46464);(3.26213,-2.67209);(6.72024,0.451309);(8.69032,0.717333);(6.76824,0.393774);(2.96299,-3.94583);(7.55816,1.39639);(2.03291,3.64097);(3.29896,-1.86187);(-0.00602637,-0.625334);(3.42112,-0.720365);(5.59066,1.08761);(8.723,-0.76796);(8.67855,-0.623582);(6.05966,-1.06774);(1.82998,2.07875);(6.3243,-1.06947);(7.49019,-1.17644);(8.79342,0.843027);(3.23724,2.39333);(-0.175361,-0.0266381);(4.20537,1.36298);(8.28271,-0.0943841);(2.80606,0.618284);(8.23139,-0.0658713);(5.64445,1.04563);(2.08886,-1.42965)
5.9;(1.04616,-2.71027);(4.85461,-0.047229);(3.24609,4.44615);(4.97972,-1.45831);(3.27045,-2.64913);(6.7951,0.443758);(8.69032,0.717333);(6.84266,0.388911);(2.98099,-3.92568);(7.61918,1.38923);(2.03151,3.61775);(3.31281,-1.87442);(-0.00602637,-0.625334);(3.5154,-0.674133);(5.6664,1.07597);(8.723,-0.76796);(8.67855,-0.623582);(6.12646,-1.0602);(1.84093,2.06626);(6.38619,-1.06383);(7.55608,-1.17063);(8.79342,0.843027);(3.24079,2.35232);(-0.175361,-0.0266381);(4.26782,1.34976);(8.3561,-0.0925601);(2.87146,0.608052);(8.30293,-0.0644656);(5.718,1.03543);(2.09704,-1.3874)
5.95;(1.08698,-2.7144);(4.96469,-0.0459003);(3.24296,4.45109);(5.04464,-1.45132);(3.25808,-2.64346);(6.86723,0.427576);(8.69032,0.717333);(6.91238,0.374056);(2.99807,-3.90651);(7.68651,1.40006);(2.03617,3.59429);(3.28,-1.86899);(-0.00602637,-0.625334);(3.56664,-0.638408);(5.74205,1.06425);(8.723,-0.76796);(8.67855,-0.623582);(6.19308,-1.05267);(1.85718,2.05455);(6.44876,-1.05761);(7.6223,-1.16437);(8.79342,0.843027);(3.25109,2.3136);(-0.175361,-0.0266381);(4.33212,1.34364);(8.42934,-0.0905313);(2.93879,0.598295);(8.37432,-0.0629444);(5.79128,1.02516);(2.11155,-1.34929)
6;(1.12445,-2.71819);(5.04344,-0.0835287);(3.2452,4.45231);(5.10968,-1.44323);(3.25754,-2.63468);(6.95255,0.419768);(8.69032,0.717333);(6.99191,0.367873);(3.01479,-3.88654);(7.75235,1.40701);(2.0454,3.5724);(3.25731,-1.86245);(-0.00602637,-0.625334);(3.64299,-0.645919);(5.8346,1.09958);(8.723,-0.76796);(8.67855,-0.623582);(6.25906,-1.06466);(1.87918,2.04172);(6.50737,-1.06628);(7.69162,-1.16076);(8.79342,0.843027);(3.26753,2.27687);(-0.175361,-0.0266381);(4.39661,1.33673);(8.50257,-0.0883076);(2.98195,0.632309);(8.44574,-0.0613147);(5.88306,1.06134);(2.13186,-1.31487)
6.05;(1.16114,-2.72169);(5.11869,-0.0712789);(3.25203,4.45015);(5.17347,-1.48513);(3.26185,-2.60141);(7.03248,0.413568);(8.69032,0.717333);(7.06877,0.36226);(3.03448,-3.88752);(7.8168,1.41039);(2.05983,3.5501);(3.24378,-1.85486);(-0.00602637,-0.625334);(3.71729,-0.651819);(5.92579,1.12975);(8.723,-0.76796);(8.67855,-0.623582);(6.3332,-1.07742);(1.90548,2.02964);(6.57249,-1.07378);(7.76032,-1.15687);(8.79342,0.843027);(3.29113,2.28963);(-0.175361,-0.0266381);(4.46125,1.32908);(8.57775,-0.0858443);(3.02752,0.616381);(8.5212,-0.0599884);(5.97299,1.09247);(2.15751,-1.28372)
6.10001;(1.19999,-2.72372);(5.19348,-0.0600718);(3.25677,4.44492);(5.23746,-1.5213);(3.27235,-2.56898);(7.11193,0.407808);(8.69032,0.717333);(7.14485,0.357159);(3.04852,-3.8857);(7.87994,1.41045);(2.07897,3.52745);(3.23856,-1.84632);(-0.00602637,-0.625334);(3.79171,-0.656541);(6.01573,1.15515);(8.723,-0.76796);(8.67855,-0.623582);(6.40632,-1.0873);(1.93572,2.01825);(6.63788,-1.07862);(7.82865,-1.15202);(8.79342,0.843027);(3.26474,2.30147);(-0.175361,-0.0266381);(4.52605,1.32074);(8.57775,-0.0858443);(3.07682,0.601425);(8.5212,-0.0599884);(6.06124,1.11893);(2.1888,-1.25522)
6.15001;(1.2406,-2.72403);(5.26783,-0.0498202);(3.2633,4.4369);(5.30163,-1.55221);(3.28851,-2.53733);(7.19088,0.402569);(8.69032,0.717333);(7.22017,0.352612);(3.06213,-3.88172);(7.94188,1.40743);(2.08616,3.52546);(3.24087,-1.83691);(-0.00602637,-0.625334);(3.86624,-0.660176);(6.1045,1.17614);(8.723,-0.76796);(8.67855,-0.623582);(6.47851,-1.09451);(1.92224,1.9826);(6.7035,-1.08101);(7.89672,-1.14646);(8.79342,0.843027);(3.28622,2.32775);(-0.175361,-0.0266381);(4.59097,1.31177);(8.57775,-0.0858443);(3.1295,0.587352);(8.5212,-0.0599884);(6.14792,1.14108);(2.22523,-1.2291)
6.20001;(1.2827,-2.72257);(5.34176,-0.0404337);(3.26623,4.42801);(5.36593,-1.5783);(3.25471,-2.50794);(7.26935,0.397872);(8.69032,0.717333);(7.29475,0.348602);(3.07529,-3.87596);(8.00269,1.40155);(2.09874,3.52123);(3.27157,-1.86866);(-0.00602637,-0.625334);(3.94083,-0.66281);(6.19219,1.19304);(8.723,-0.76796);(8.67855,-0.623582);(6.54983,-1.09925);(1.9167,1.94959);(6.76931,-1.08113);(7.96459,-1.14032);(8.79342,0.843027);(3.25776,2.35163);(-0.175361,-0.0266381);(4.656,1.30221);(8.57775,-0.0858443);(3.18521,0.574081);(8.5212,-0.0599884);(6.23315,1.15925);(2.23524,-1.16053)
6.25001;(1.31395,-2.73007);(5.41534,-0.0318611);(3.27453,4.41809);(5.43032,-1.59994);(3.24303,-2.46841);(7.3426,0.374489);(8.69032,0.717333);(7.36697,0.336439);(3.08799,-3.86883);(8.06884,1.4209);(2.1005,3.53245);(3.25229,-1.89935);(-0.00602637,-0.625334);(4.01546,-0.664521);(6.27888,1.20617);(8.723,-0.76796);(8.67855,-0.623582);(6.62036,-1.10171);(1.91618,1.92134);(6.8353,-1.07915);(8.0323,-1.13368);(8.79342,0.843027);(3.25246,2.35276);(-0.175361,-0.0266381);(4.72112,1.29211);(8.57775,-0.0858443);(3.24366,0.561538);(8.5212,-0.0599884);(6.31706,1.17372);(2.25431,-1.10032)
6.30001;(1.342,-2.73761);(5.4886,-0.0240381);(3.2731,4.40591);(5.49478,-1.61751);(3.23208,-2.47888);(7.41878,0.364381);(8.69032,0.717333);(7.43757,0.327638);(3.1005,-3.8598);(8.13561,1.43647);(2.10817,3.54021);(3.23248,-1.88005);(-0.00602637,-0.625334);(4.09011,-0.665381);(6.36335,1.21507);(8.723,-0.76796);(8.67855,-0.623582);(6.6878,-1.10348);(1.91727,1.89728);(6.89651,-1.07988);(8.10532,-1.13353);(8.79342,0.843027);(3.25392,2.35237);(-0.175361,-0.0266381);(4.78631,1.28151);(8.57775,-0.0858443);(3.30456,0.549656);(8.5212,-0.0599884);(6.39872,1.18422);(2.28424,-1.04789)
6.35001;(1.36762,-2.74419);(5.56156,-0.0169055);(3.28548,4.39506);(5.55928,-1.63132);(3.22312,-2.46505);(7.49455,0.354815);(8.69032,0.717333);(7.50814,0.31882);(3.12305,-3.86908);(8.20208,1.44827);(2.11255,3.54152);(3.22155,-1.861);(-0.00602637,-0.625334);(4.16479,-0.665584);(6.44621,1.22019);(8.723,-0.76796);(8.67855,-0.623582);(6.75477,-1.10317);(1.92483,1.87502);(6.9583,-1.07839);(8.17746,-1.13068);(8.79342,0.843027);(3.2613,2.35041);(-0.175361,-0.0266381);(4.85154,1.2706);(8.57775,-0.0858443);(3.36767,0.538372);(8.5212,-0.0599884);(6.47871,1.19118);(2.31959,-1.00061)
6.40001;(1.3966,-2.74912);(5.63425,-0.0104091);(3.26188,4.38196);(5.6238,-1.64169);(3.22169,-2.45036);(7.5697,0.346171);(8.69032,0.717333);(7.57816,0.310418);(3.12437,-3.87459);(8.26792,1.45642);(2.1226,3.54027);(3.21872,-1.8422);(-0.00602637,-0.625334);(4.23946,-0.665231);(6.52772,1.22185);(8.723,-0.76796);(8.67855,-0.623582);(6.82131,-1.10093);(1.93827,1.85445);(7.0206,-1.07484);(8.24953,-1.12614);(8.79342,0.843027);(3.26514,2.34714);(-0.175361,-0.0266381);(4.91679,1.25943);(8.57775,-0.0858443);(3.43276,0.52763);(8.5212,-0.0599884);(6.55729,1.19496);(2.36024,-0.958154)
6.45001;(1.42857,-2.75254);(5.70669,-0.00449901);(3.27642,4.39658);(5.68832,-1.64889);(3.22711,-2.43491);(7.64413,0.338501);(8.69032,0.717333);(7.64746,0.302515);(3.13098,-3.87667);(8.33303,1.46112);(2.10691,3.50697);(3.22326,-1.82363);(-0.00602637,-0.625334);(4.3141,-0.664411);(6.60805,1.22035);(8.723,-0.76796);(8.67855,-0.623582);(6.88746,-1.09692);(1.95708,1.83542);(7.08336,-1.06939);(8.32185,-1.12026);(8.79342,0.843027);(3.27302,2.34225);(-0.175361,-0.0266381);(4.98206,1.24807);(8.57775,-0.0858443);(3.49961,0.517379);(8.5212,-0.0599884);(6.63463,1.19584);(2.4053,-0.919259)
6.50001;(1.46322,-2.75459);(5.7789,0.000870516);(3.24518,4.40661);(5.75283,-1.65317);(3.23876,-2.41878);(7.71781,0.331727);(8.69032,0.717333);(7.7158,0.295064);(3.14088,-3.87565);(8.39739,1.46254);(2.09881,3.47442);(3.23451,-1.80529);(-0.00602637,-0.625334);(4.38869,-0.663208);(6.68728,1.21596);(8.723,-0.76796);(8.67855,-0.623582);(6.95323,-1.09126);(1.98077,1.81777);(7.14651,-1.06218);(8.39472,-1.11309);(8.79342,0.843027);(3.27422,2.33592);(-0.175361,-0.0266381);(5.04737,1.23658);(8.57775,-0.0858443);(3.56805,0.507571);(8.5212,-0.0599884);(6.71081,1.19408);(2.45435,-0.883596)
6.55001;(1.49994,-2.75445);(5.85081,0.00590392);(3.22193,4.41248);(5.8173,-1.65477);(3.23742,-2.40203);(7.7907,0.325702);(8.69032,0.717333);(7.78724,0.28899);(3.15105,-3.87272);(8.46102,1.46086);(2.09757,3.44253);(3.25185,-1.78714);(-0.00602637,-0.625334);(4.46322,-0.661699);(6.76548,1.20892);(8.723,-0.76796);(8.67855,-0.623582);(7.01865,-1.08408);(2.00888,1.80138);(7.20718,-1.05502);(8.46711,-1.10405);(8.79342,0.843027);(3.28158,2.32827);(-0.175361,-0.0266381);(5.11272,1.22501);(8.57775,-0.0858443);(3.63789,0.498158);(8.5212,-0.0599884);(6.78593,1.18989);(2.507,-0.850862)
6.60001;(1.53847,-2.75196);(5.92228,0.0109392);(3.20593,4.41457);(5.88174,-1.65391);(3.24296,-2.38472);(7.86297,0.320116);(8.69032,0.717333);(7.85761,0.283269);(3.1607,-3.86842);(8.52396,1.45625);(2.10257,3.41126);(3.27474,-1.76918);(-0.00602637,-0.625334);(4.53764,-0.659953);(6.84185,1.20067);(8.723,-0.76796);(8.67855,-0.623582);(7.08384,-1.07563);(2.03415,1.77603);(7.26859,-1.04651);(8.54071,-1.09485);(8.79342,0.843027);(3.28958,2.32947);(-0.175361,-0.0266381);(5.17816,1.21344);(8.57775,-0.0858443);(3.70892,0.489079);(8.5212,-0.0599884);(6.86004,1.18349);(2.56292,-0.820777)
6.65001;(1.5789,-2.74861);(5.99317,0.0160343);(3.19651,4.41325);(5.94613,-1.65079);(3.25472,-2.367);(7.93495,0.314486);(8.69032,0.717333);(7.92734,0.276949);(3.16972,-3.8616);(8.58624,1.44875);(2.11324,3.38059);(3.30264,-1.75131);(-0.00602637,-0.625334);(4.61196,-0.658008);(6.91606,1.19166);(8.723,-0.76796);(8.67855,-0.623582);(7.1487,-1.06622);(2.06379,1.75262);(7.33073,-1.03673);(8.61538,-1.08454);(8.79342,0.843027);(3.28691,2.32866);(-0.175361,-0.0266381);(5.24374,1.20192);(8.57775,-0.0858443);(3.78095,0.480268);(8.5212,-0.0599884);(6.9332,1.17541);(2.62177,-0.793086)
6.70001;(1.62039,-2.74225);(6.06344,0.0211778);(3.19307,4.40883);(6.01063,-1.64588);(3.24865,-2.34879);(8.00629,0.306322);(8.69032,0.717333);(7.99794,0.269485);(3.17911,-3.8547);(8.64765,1.44114);(2.11879,3.3555);(3.33509,-1.73354);(-0.00602637,-0.625334);(4.68605,-0.655606);(6.98911,1.18197);(8.723,-0.76796);(8.67855,-0.623582);(7.21327,-1.05631);(2.09743,1.73098);(7.39326,-1.02637);(8.68975,-1.07228);(8.79342,0.843027);(3.30104,2.32103);(-0.175361,-0.0266381);(5.30953,1.19053);(8.57775,-0.0858443);(3.85377,0.471657);(8.5212,-0.0599884);(7.00529,1.16634);(2.68324,-0.767557)
6.75001;(1.65079,-2.74481);(6.13312,0.026329);(3.19505,4.40161);(6.07532,-1.63938);(3.26251,-2.32078);(8.07496,0.300115);(8.69032,0.717333);(8.06532,0.263789);(3.18722,-3.84552);(8.7083,1.43065);(2.13,3.3305);(3.37167,-1.71585);(-0.00602637,-0.625334);(4.76131,-0.653432);(7.06173,1.17113);(8.723,-0.76796);(8.67855,-0.623582);(7.27756,-1.04607);(2.13469,1.71087);(7.45622,-1.01557);(8.76873,-1.06153);(8.79342,0.843027);(3.26518,2.31245);(-0.175361,-0.0266381);(5.37558,1.17934);(8.57775,-0.0858443);(3.92571,0.463859);(8.5212,-0.0599884);(7.0767,1.15615);(2.74707,-0.743979)
6.80001;(1.68259,-2.74473);(6.20847,0.0290645);(3.20189,4.39185);(6.14047,-1.63164);(3.28183,-2.29347);(8.14506,0.28759);(8.69032,0.717333);(8.1388,0.255366);(3.1969,-3.83556);(8.771,1.42429);(2.1242,3.33748);(3.41199,-1.69826);(-0.00602637,-0.625334);(4.83587,-0.650581);(7.13094,1.16179);(8.723,-0.76796);(8.67855,-0.623582);(7.34155,-1.03571);(2.13453,1.65759);(7.51574,-1.00747);(8.84528,-1.04756);(8.79342,0.843027);(3.27008,2.33283);(-0.175361,-0.0266381);(5.43554,1.17065);(8.57775,-0.0858443);(3.99839,0.456171);(8.5212,-0.0599884);(7.14522,1.14684);(2.813,-0.722158)
6.85001;(1.71574,-2.74219);(6.27521,0.0286928);(3.20972,4.38144);(6.20585,-1.62274);(3.25117,-2.26481);(8.20069,0.280184);(8.69032,0.717333);(8.20673,0.250718);(3.20481,-3.82494);(8.83164,1.41443);(2.12511,3.34159);(3.45571,-1.68074);(-0.00602637,-0.625334);(4.90975,-0.646706);(7.20342,1.15387);(8.723,-0.76796);(8.67855,-0.623582);(7.40663,-1.02649);(2.14121,1.60881);(7.57681,-0.999435);(8.9397,-1.03948);(8.79342,0.843027);(3.27705,2.34778);(-0.175361,-0.0266381);(5.49683,1.16198);(8.57775,-0.0858443);(4.07113,0.447954);(8.5212,-0.0599884);(7.21678,1.13948);(2.88079,-0.701922)
6.90001;(1.74995,-2.7369);(6.34192,0.0294229);(3.2166,4.36998);(6.27126,-1.61311);(3.23009,-2.23741);(8.27632,0.266045);(8.69032,0.717333);(8.27505,0.240587);(3.21366,-3.81423);(8.89323,1.40514);(2.13211,3.3431);(3.47771,-1.61819);(-0.00602637,-0.625334);(4.98479,-0.643906);(7.26916,1.15419);(8.723,-0.76796);(8.67855,-0.623582);(7.46852,-1.02137);(2.15433,1.56476);(7.63458,-0.997491);(8.9397,-1.03948);(8.79342,0.843027);(3.27993,2.35827);(-0.175361,-0.0266381);(5.55894,1.15371);(8.57775,-0.0858443);(4.14182,0.440515);(8.5212,-0.0599884);(7.28144,1.14033);(2.95023,-0.683113)
6.95001;(1.78537,-2.72906);(6.40931,0.031339);(3.22386,4.35727);(6.33478,-1.60359);(3.21768,-2.21115);(8.35191,0.252141);(8.69032,0.717333);(8.34355,0.230487);(3.22081,-3.80354);(8.95254,1.39236);(2.14378,3.34266);(3.52323,-1.59976);(-0.00602637,-0.625334);(5.05845,-0.640976);(7.33567,1.15159);(8.723,-0.76796);(8.67855,-0.623582);(7.53162,-1.01439);(2.17322,1.52501);(7.69471,-0.993072);(8.9397,-1.03948);(8.79342,0.843027);(3.28852,2.36456);(-0.175361,-0.0266381);(5.6212,1.14566);(8.57775,-0.0858443);(4.21322,0.432967);(8.5212,-0.0599884);(7.34643,1.13846);(2.99615,-0.620181)
7.00001;(1.79998,-2.76668);(6.47662,0.0335945);(3.23227,4.34428);(6.39895,-1.59346);(3.22998,-2.14141);(8.42746,0.238459);(8.69032,0.717333);(8.41208,0.218106);(3.22866,-3.79367);(9.0099,1.37866);(2.15807,3.33917);(3.57169,-1.58154);(-0.00602637,-0.625334);(5.13089,-0.637304);(7.40297,1.14642);(8.723,-0.76796);(8.67855,-0.623582);(7.59471,-1.00608);(2.19743,1.48918);(7.7557,-0.986625);(8.9397,-1.03948);(8.79342,0.843027);(3.28438,2.36752);(-0.175361,-0.0266381);(5.68392,1.13761);(8.57775,-0.0858443);(4.2852,0.42526);(8.5212,-0.0599884);(7.41186,1.13427);(3.04569,-0.562651)
7.05001;(1.81903,-2.7996);(6.54301,0.0359488);(3.23853,4.33063);(6.46354,-1.58259);(3.2491,-2.07752);(8.50299,0.224989);(8.69032,0.717333);(8.48078,0.205978);(3.23449,-3.78186);(9.06612,1.36156);(2.17126,3.33771);(3.6228,-1.5635);(-0.00602637,-0.625334);(5.20492,-0.634589);(7.47051,1.13939);(8.723,-0.76796);(8.67855,-0.623582);(7.65788,-0.996797);(2.22556,1.45743);(7.8173,-0.978513);(8.9397,-1.03948);(8.79342,0.843027);(3.2909,2.36315);(-0.175361,-0.0266381);(5.74715,1.12962);(8.57775,-0.0858443);(4.3552,0.418795);(8.5212,-0.0599884);(7.47797,1.12829);(3.09852,-0.510052)
7.10001;(1.84205,-2.82824);(6.60898,0.0388799);(3.2482,4.31742);(6.52906,-1.5715);(3.2747,-2.01892);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.2417,-3.76826);(9.12307,1.34919);(2.18605,3.3319);(3.67633,-1.54563);(-0.00602637,-0.625334);(5.2772,-0.631191);(7.53752,1.13092);(8.723,-0.76796);(8.67855,-0.623582);(7.72104,-0.986793);(2.25723,1.42911);(7.87935,-0.969106);(8.9397,-1.03948);(8.79342,0.843027);(3.29262,2.35739);(-0.175361,-0.0266381);(5.81062,1.12144);(8.57775,-0.0858443);(4.42599,0.412233);(8.5212,-0.0599884);(7.54482,1.12076);(3.1543,-0.461955)
7.15001;(1.85356,-2.85544);(6.67499,0.0423809);(3.24949,4.30318);(6.59486,-1.55981);(3.30582,-1.96465);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.26224,-3.75057);(9.17974,1.33342);(2.20393,3.3251);(3.73202,-1.52792);(-0.00602637,-0.625334);(5.35098,-0.628105);(7.60423,1.12094);(8.723,-0.76796);(8.67855,-0.623582);(7.78431,-0.976278);(2.29211,1.40376);(7.94185,-0.958709);(8.9397,-1.03948);(8.79342,0.843027);(3.30087,2.34865);(-0.175361,-0.0266381);(5.87453,1.11319);(8.57775,-0.0858443);(4.49492,0.406151);(8.5212,-0.0599884);(7.61085,1.11185);(3.21274,-0.417967)
7.20001;(1.86979,-2.87881);(6.73967,0.0439789);(3.2611,4.29386);(6.66141,-1.5479);(3.34202,-1.91421);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.23278,-3.73215);(9.23623,1.31432);(2.22082,3.30996);(3.78969,-1.51034);(-0.00602637,-0.625334);(5.42308,-0.624556);(7.6731,1.11059);(8.723,-0.76796);(8.67855,-0.623582);(7.84767,-0.965572);(2.3299,1.381);(8.00473,-0.947752);(8.9397,-1.03948);(8.79342,0.843027);(3.29386,2.33883);(-0.175361,-0.0266381);(5.93551,1.10602);(8.57775,-0.0858443);(4.56481,0.400026);(8.5212,-0.0599884);(7.678,1.10275);(3.27357,-0.37773)
7.25001;(1.84949,-2.8792);(6.80496,0.0467478);(3.2521,4.28224);(6.72799,-1.53592);(3.38304,-1.86715);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.25013,-3.73132);(9.29387,1.29167);(2.23585,3.30419);(3.84913,-1.49287);(-0.00602637,-0.625334);(5.4939,-0.621024);(7.74064,1.09973);(8.723,-0.76796);(8.67855,-0.623582);(7.91113,-0.954618);(2.37012,1.36042);(8.06757,-0.936451);(8.9397,-1.03948);(8.79342,0.843027);(3.30014,2.31785);(-0.175361,-0.0266381);(5.9972,1.09886);(8.57775,-0.0858443);(4.63521,0.393528);(8.5212,-0.0599884);(7.74385,1.09325);(3.33654,-0.34092)
7.30001;(1.83686,-2.87825);(6.86787,0.0496963);(3.25728,4.28214);(6.79431,-1.52353);(3.42731,-1.8228);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.22036,-3.72772);(9.29387,1.29167);(2.24735,3.28315);(3.91017,-1.4755);(-0.00602637,-0.625334);(5.56633,-0.618585);(7.80854,1.0882);(8.723,-0.76796);(8.67855,-0.623582);(7.97502,-0.943562);(2.4017,1.30483);(8.13105,-0.924787);(8.9397,-1.03948);(8.79342,0.843027);(3.32416,2.33355);(-0.175361,-0.0266381);(6.05957,1.09165);(8.57775,-0.0858443);(4.70386,0.387925);(8.5212,-0.0599884);(7.81203,1.08351);(3.40141,-0.30724)
7.35001;(1.82979,-2.87455);(6.93476,0.0520009);(3.26355,4.27889);(6.86144,-1.51103);(3.47453,-1.78093);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.20024,-3.72319);(9.29387,1.29167);(2.264,3.26188);(3.97265,-1.45822);(-0.00602637,-0.625334);(5.6368,-0.616059);(7.8767,1.07632);(8.723,-0.76796);(8.67855,-0.623582);(8.03865,-0.932519);(2.43747,1.25434);(8.1948,-0.913056);(8.9397,-1.03948);(8.79342,0.843027);(3.29819,2.34868);(-0.175361,-0.0266381);(6.11959,1.08587);(8.57775,-0.0858443);(4.77335,0.382133);(8.5212,-0.0599884);(7.87998,1.07321);(3.46798,-0.276419)
7.40001;(1.82861,-2.86916);(7.00073,0.0555125);(3.26814,4.2728);(6.92817,-1.4984);(3.52444,-1.74133);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.18804,-3.71703);(9.29387,1.29167);(2.24402,3.27463);(4.03644,-1.44102);(-0.00602637,-0.625334);(5.70798,-0.613215);(7.94507,1.06428);(8.723,-0.76796);(8.67855,-0.623582);(8.10322,-0.921909);(2.47707,1.20823);(8.25927,-0.901505);(8.9397,-1.03948);(8.79342,0.843027);(3.31014,2.33122);(-0.175361,-0.0266381);(6.18057,1.07951);(8.57775,-0.0858443);(4.84201,0.376306);(8.5212,-0.0599884);(7.94766,1.06257);(3.53606,-0.248213)
7.45001;(1.83296,-2.8625);(7.06684,0.0595822);(3.27435,4.26412);(6.99519,-1.48539);(3.54008,-1.66532);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.18285,-3.70914);(9.29387,1.29167);(2.23211,3.28403);(4.10139,-1.42388);(-0.00602637,-0.625334);(5.77832,-0.609921);(8.01354,1.05219);(8.723,-0.76796);(8.67855,-0.623582);(8.16781,-0.911593);(2.52017,1.16608);(8.324,-0.890171);(8.9397,-1.03948);(8.79342,0.843027);(3.27293,2.31351);(-0.175361,-0.0266381);(6.24207,1.07283);(8.57775,-0.0858443);(4.91141,0.370172);(8.5212,-0.0599884);(8.01498,1.05169);(3.60548,-0.222397)
7.50001;(1.8424,-2.85483);(7.13306,0.0640847);(3.27782,4.25319);(7.06203,-1.4719);(3.56431,-1.5992);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.18397,-3.69959);(9.29387,1.29167);(2.22754,3.29039);(4.16739,-1.40679);(-0.00602637,-0.625334);(5.85016,-0.607218);(8.08205,1.04011);(8.723,-0.76796);(8.67855,-0.623582);(8.23255,-0.90156);(2.56385,1.13144);(8.389,-0.879117);(8.9397,-1.03948);(8.79342,0.843027);(3.24558,2.29569);(-0.175361,-0.0266381);(6.3042,1.06597);(8.57775,-0.0858443);(4.97932,0.364549);(8.5212,-0.0599884);(8.08186,1.04067);(3.67608,-0.198767)
7.55001;(1.85649,-2.84633);(7.19339,0.0678106);(3.2844,4.24014);(7.12941,-1.45829);(3.59581,-1.54074);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.1908,-3.68844);(9.29387,1.29167);(2.22963,3.294);(4.23336,-1.39012);(-0.00602637,-0.625334);(5.92066,-0.603814);(8.15053,1.0281);(8.723,-0.76796);(8.67855,-0.623582);(8.29738,-0.891857);(2.60827,1.10269);(8.45428,-0.868373);(8.9397,-1.03948);(8.79342,0.843027);(3.22718,2.27778);(-0.175361,-0.0266381);(6.36664,1.05872);(8.57775,-0.0858443);(5.04912,0.359134);(8.5212,-0.0599884);(8.15429,1.03071);(3.74771,-0.177138)
7.60001;(1.87478,-2.83713);(7.26177,0.067685);(3.28599,4.22517);(7.19676,-1.44449);(3.63377,-1.48852);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.19975,-3.6758);(9.29387,1.29167);(2.23776,3.29512);(4.30027,-1.37345);(-0.00602637,-0.625334);(5.9912,-0.602208);(8.21894,1.01617);(8.723,-0.76796);(8.67855,-0.623582);(8.36211,-0.882188);(2.65352,1.07855);(8.51953,-0.857933);(8.9397,-1.03948);(8.79342,0.843027);(3.21693,2.25977);(-0.175361,-0.0266381);(6.42331,1.05699);(8.57775,-0.0858443);(5.11738,0.354159);(8.5212,-0.0599884);(8.22621,1.02046);(3.82026,-0.157341)
7.65001;(1.89647,-2.82704);(7.32581,0.0702759);(3.29986,4.21266);(7.26378,-1.43236);(3.67752,-1.4414);(8.57848,0.21172);(8.69032,0.717333);(8.54831,0.186128);(3.20755,-3.6621);(9.29387,1.29167);(2.24393,3.28976);(4.36712,-1.3572);(-0.00602637,-0.625334);(6.06036,-0.5997);(8.29001,1.00523);(8.723,-0.76796);(8.67855,-0.623582);(8.42827,-0.873314);(2.69959,1.05794);(8.58538,-0.847875);(8.9397,-1.03948);(8.79342,0.843027);(3.21405,2.24169);(-0.175361,-0.0266381);(6.48072,1.05368);(8.57775,-0.0858443);(5.1876,0.349546);(8.5212,-0.0599884);(8.2976,1.01005);(3.8936,-0.139221)
