time;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
6.85001;(1.32901,-0.946777);(6.96087,-1.52833);(3.30829,4.82178);(3.25504,-2.36121);(3.31797,-3.21734);(8.07193,0.208971);(8.54446,0.258109);(7.92037,0.210909);(2.44369,-4.25139);(8.92737,1.06451);(1.95021,3.36193);(1.79737,-2.72492);(6.03815,-0.409456);(3.2195,-0.196661);(6.97054,1.0008);(8.58695,-0.356182);(8.70903,-0.598694);(3.41238,-1.64051);(1.89335,1.79919);(3.43488,-1.67589);(8.35691,-1.14559);(8.82609,0.862374);(3.32628,3.37416);(8.54487,-0.349886);(3.50181,1.49474);(8.56968,-0.140591);(4.24776,0.675475);(8.55165,-0.178787);(5.82157,1.25399);(4.78244,-0.650794)
6.90001;(1.36763,-0.935992);(7.03555,-1.52239);(3.3129,4.79925);(3.23948,-2.33601);(3.30583,-3.18991);(8.12559,0.20894);(8.54446,0.258109);(7.97894,0.206853);(2.47092,-4.27587);(8.99349,1.05044);(1.96691,3.35596);(1.79086,-2.75066);(6.10383,-0.406372);(3.28128,-0.184383);(7.04133,0.990686);(8.58695,-0.356182);(8.70903,-0.598694);(3.45978,-1.58803);(1.91642,1.77651);(3.4258,-1.67751);(8.44419,-1.15096);(8.82609,0.862374);(3.31877,3.35623);(8.54487,-0.349886);(3.56938,1.49661);(8.56968,-0.140591);(4.32655,0.675206);(8.55165,-0.178787);(5.89285,1.24804);(4.85064,-0.648696)
6.95001;(1.40772,-0.923034);(7.10921,-1.51477);(3.31601,4.77583);(3.23211,-2.31407);(3.29837,-3.17697);(8.20251,0.191943);(8.54446,0.258109);(8.06872,0.174898);(2.49953,-4.29506);(8.99349,1.05044);(1.95351,3.35374);(1.79157,-2.7718);(6.16908,-0.403491);(3.34209,-0.122115);(7.07396,1.01288);(8.58695,-0.356182);(8.70903,-0.598694);(3.50986,-1.58548);(1.94302,1.75509);(3.4266,-1.66243);(8.52857,-1.152);(8.82609,0.862374);(3.35147,3.33087);(8.54487,-0.349886);(3.62902,1.44912);(8.56968,-0.140591);(4.4048,0.674186);(8.55165,-0.178787);(5.96438,1.24126);(4.91928,-0.645984)
7.00001;(1.44828,-0.909731);(7.18173,-1.50486);(3.32114,4.75108);(3.23142,-2.2921);(3.29783,-3.16227);(8.27526,0.181625);(8.54446,0.258109);(8.14166,0.180973);(2.52904,-4.30943);(8.99349,1.05044);(1.94734,3.34923);(1.79881,-2.78875);(6.23459,-0.400781);(3.38966,-0.108061);(7.15609,1.02802);(8.58695,-0.356182);(8.70903,-0.598694);(3.53383,-1.54029);(1.97294,1.73505);(3.43523,-1.64872);(8.62933,-1.19048);(8.82609,0.862374);(3.33417,3.30548);(8.54487,-0.349886);(3.70262,1.44963);(8.56968,-0.140591);(4.48263,0.672496);(8.55165,-0.178787);(5.98639,1.24144);(4.98784,-0.642816)
7.05001;(1.48999,-0.893233);(7.25321,-1.49286);(3.32075,4.72514);(3.23662,-2.27345);(3.30358,-3.146);(8.34827,0.171524);(8.54446,0.258109);(8.21437,0.18585);(2.55902,-4.3194);(8.99349,1.05044);(1.94774,3.34264);(1.81199,-2.80189);(6.3004,-0.397726);(3.44598,-0.0625596);(7.2376,1.03923);(8.58695,-0.356182);(8.70903,-0.598694);(3.55487,-1.53059);(2.00588,1.7162);(3.45038,-1.6358);(8.72563,-1.22117);(8.82609,0.862374);(3.32417,3.27961);(8.54487,-0.349886);(3.77257,1.44935);(8.56968,-0.140591);(4.53527,0.653024);(8.55165,-0.178787);(6.04116,1.25759);(5.05626,-0.640558)
7.10001;(1.53287,-0.875289);(7.3237,-1.47889);(3.32532,4.69812);(3.24735,-2.25451);(3.30552,-3.12829);(8.42152,0.161632);(8.54446,0.258109);(8.28687,0.189597);(2.5891,-4.32538);(8.99349,1.05044);(1.95411,3.33416);(1.83051,-2.81155);(6.36602,-0.394259);(3.48929,-0.0448355);(7.3185,1.04679);(8.58695,-0.356182);(8.70903,-0.598694);(3.57991,-1.52045);(2.04158,1.69857);(3.47112,-1.62552);(8.81768,-1.24456);(8.82609,0.862374);(3.32081,3.25333);(8.54487,-0.349886);(3.85655,1.47132);(8.56968,-0.140591);(4.59027,0.634488);(8.55165,-0.178787);(6.09738,1.27018);(5.12503,-0.637698)
7.15001;(1.57737,-0.859007);(7.39329,-1.46312);(3.32622,4.67015);(3.26311,-2.23532);(3.31354,-3.10933);(8.495,0.151938);(8.54446,0.258109);(8.35918,0.192275);(2.61897,-4.32772);(8.99349,1.05044);(1.96589,3.32399);(1.85382,-2.81805);(6.43175,-0.390336);(3.53529,-0.0287065);(7.39883,1.05095);(8.58695,-0.356182);(8.70903,-0.598694);(3.60857,-1.50989);(2.07983,1.68205);(3.49634,-1.61467);(8.90564,-1.2611);(8.82609,0.862374);(3.32348,3.22671);(8.54487,-0.349886);(3.93749,1.44338);(8.56968,-0.140591);(4.64744,0.616819);(8.55165,-0.178787);(6.15544,1.27891);(5.19384,-0.634359)
7.20001;(1.62334,-0.844166);(7.46203,-1.44566);(3.33285,4.64185);(3.22927,-2.2097);(3.30297,-3.08922);(8.56867,0.142435);(8.54446,0.258109);(8.43131,0.193942);(2.64838,-4.32674);(8.99349,1.05044);(1.98167,3.31174);(1.88139,-2.82167);(6.49757,-0.385999);(3.58373,-0.0140411);(7.47861,1.05194);(8.58695,-0.356182);(8.70903,-0.598694);(3.64054,-1.49896);(2.12038,1.66644);(3.52563,-1.6033);(8.98969,-1.27124);(8.82609,0.862374);(3.33162,3.19979);(8.54487,-0.349886);(3.98755,1.45477);(8.56968,-0.140591);(4.73551,0.559847);(8.55165,-0.178787);(6.21462,1.28467);(5.26323,-0.631091)
7.25001;(1.67065,-0.830576);(7.52998,-1.42665);(3.32202,4.6131);(3.2046,-2.18448);(3.3424,-3.06848);(8.56867,0.142435);(8.54446,0.258109);(8.50493,0.192246);(2.67712,-4.32274);(8.99349,1.05044);(2.00123,3.29776);(1.85998,-2.82239);(6.5637,-0.381175);(3.63439,-0.000718961);(7.55619,1.05239);(8.58695,-0.356182);(8.70903,-0.598694);(3.6755,-1.48769);(2.16302,1.6516);(3.55863,-1.59146);(9.06996,-1.27539);(8.82609,0.862374);(3.31016,3.17262);(8.54487,-0.349886);(4.03897,1.46365);(8.56968,-0.140591);(4.80184,0.547903);(8.55165,-0.178787);(6.27478,1.28769);(5.35448,-0.672794)
7.30001;(1.71911,-0.817824);(7.5972,-1.40618);(3.3188,4.58686);(3.18821,-2.1597);(3.33183,-3.04779);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.70506,-4.31601);(8.99349,1.05044);(1.97186,3.29408);(1.84714,-2.82076);(6.62938,-0.376169);(3.68702,0.0113039);(7.63341,1.04986);(8.58695,-0.356182);(8.70903,-0.598694);(3.71321,-1.47539);(2.20752,1.63741);(3.59488,-1.57809);(9.14661,-1.27395);(8.82609,0.862374);(3.33744,3.13432);(8.54487,-0.349886);(4.09165,1.47031);(8.56968,-0.140591);(4.86929,0.5363);(8.55165,-0.178787);(6.33584,1.28821);(5.44418,-0.709634)
7.35001;(1.76848,-0.806047);(7.66374,-1.38437);(3.32085,4.55963);(3.17938,-2.1353);(3.32851,-3.02615);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.73209,-4.30678);(8.99349,1.05044);(1.95122,3.28827);(1.84207,-2.817);(6.69464,-0.370995);(3.74139,0.0220223);(7.71027,1.04456);(8.58695,-0.356182);(8.70903,-0.598694);(3.75345,-1.46291);(2.25185,1.62142);(3.6343,-1.56453);(9.21975,-1.26728);(8.82609,0.862374);(3.31473,3.09637);(8.54487,-0.349886);(4.14552,1.47504);(8.56968,-0.140591);(4.93775,0.525013);(8.55165,-0.178787);(6.3977,1.28641);(5.53248,-0.741988)
7.40001;(1.81877,-0.79516);(7.72928,-1.36167);(3.32681,4.53153);(3.17741,-2.11127);(3.33177,-3.00367);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.75816,-4.29528);(8.99349,1.05044);(1.93851,3.28054);(1.84409,-2.81134);(6.75964,-0.365737);(3.79732,0.0314247);(7.78711,1.03704);(8.58695,-0.356182);(8.70903,-0.598694);(3.79591,-1.45023);(2.29791,1.60617);(3.67662,-1.55074);(9.21975,-1.26728);(8.82609,0.862374);(3.29988,3.05927);(8.54487,-0.349886);(4.20049,1.47813);(8.56968,-0.140591);(5.00713,0.514018);(8.55165,-0.178787);(6.46014,1.28255);(5.61949,-0.770203)
7.45001;(1.86911,-0.775647);(7.83491,-1.3402);(3.32149,4.50265);(3.18262,-2.0971);(3.34102,-2.98044);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.78323,-4.28173);(8.99349,1.05044);(1.93299,3.27108);(1.85251,-2.80394);(6.78328,-0.358675);(3.85462,0.039525);(7.86405,1.0276);(8.58695,-0.356182);(8.70903,-0.598694);(3.84038,-1.43736);(2.34549,1.59153);(3.72157,-1.5367);(9.21975,-1.26728);(8.82609,0.862374);(3.29204,3.02306);(8.54487,-0.349886);(4.25649,1.4798);(8.56968,-0.140591);(5.07734,0.503294);(8.55165,-0.178787);(6.52309,1.27696);(5.70532,-0.794596)
7.50001;(1.92019,-0.758168);(7.93622,-1.31734);(3.32167,4.47308);(3.1934,-2.08239);(3.30091,-2.95655);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.80732,-4.2663);(8.99349,1.05044);(1.93401,3.26006);(1.86676,-2.79497);(6.84845,-0.323763);(3.91296,0.0464839);(7.94056,1.01581);(8.58695,-0.356182);(8.70903,-0.598694);(3.88661,-1.42432);(2.40216,1.5469);(3.76871,-1.52241);(9.21975,-1.26728);(8.82609,0.862374);(3.28334,3.01851);(8.54487,-0.349886);(4.31342,1.48025);(8.56968,-0.140591);(5.14133,0.49723);(8.55165,-0.178787);(6.58662,1.26953);(5.74976,-0.847037)
7.55001;(1.97001,-0.744616);(8.03356,-1.29314);(3.3302,4.45875);(3.20923,-2.06718);(3.31077,-2.93431);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.83042,-4.24918);(8.99349,1.05044);(1.93624,3.24766);(1.8311,-2.783);(6.91881,-0.310104);(3.97243,0.0522335);(8.01664,1.00183);(8.58695,-0.356182);(8.70903,-0.598694);(3.93525,-1.41127);(2.46024,1.50845);(3.8185,-1.50813);(9.21975,-1.26728);(8.82609,0.862374);(3.2826,2.99586);(8.54487,-0.349886);(4.3712,1.47962);(8.56968,-0.140591);(5.20665,0.490984);(8.55165,-0.178787);(6.64512,1.27901);(5.79693,-0.893257)
7.60001;(2.01884,-0.733665);(8.12725,-1.26765);(3.30565,4.4424);(3.18974,-2.0166);(3.28974,-2.91136);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.85257,-4.23052);(8.99349,1.05044);(1.94429,3.23398);(1.80534,-2.76989);(6.98833,-0.297139);(4.03294,0.0568581);(8.0923,0.985801);(8.58695,-0.356182);(8.70903,-0.598694);(3.9859,-1.39817);(2.51971,1.47459);(3.87057,-1.49379);(9.21975,-1.26728);(8.82609,0.862374);(3.28775,2.97273);(8.54487,-0.349886);(4.42975,1.47801);(8.56968,-0.140591);(5.27317,0.484572);(8.55165,-0.178787);(6.70459,1.28518);(5.84656,-0.933747)
7.65001;(2.04291,-0.691521);(8.21931,-1.24267);(3.28839,4.42427);(3.19643,-2.00309);(3.27699,-2.8878);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.87379,-4.21047);(8.99349,1.05044);(1.95774,3.21926);(1.78858,-2.75576);(7.05708,-0.284815);(4.0944,0.0604413);(8.16581,0.969588);(8.58695,-0.356182);(8.70903,-0.598694);(4.03826,-1.38503);(2.58612,1.44536);(3.92466,-1.47938);(9.21975,-1.26728);(8.82609,0.862374);(3.29263,2.94915);(8.54487,-0.349886);(4.48899,1.47552);(8.56968,-0.140591);(5.3408,0.478011);(8.55165,-0.178787);(6.76492,1.28829);(5.89841,-0.968956)
7.70001;(2.07027,-0.653412);(8.31037,-1.21828);(3.27775,4.4045);(3.20858,-1.98908);(3.27175,-2.86369);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.89413,-4.18916);(8.99349,1.05044);(1.97577,3.20371);(1.77997,-2.74072);(7.12514,-0.273083);(4.15674,0.0630629);(8.23683,0.953369);(8.58695,-0.356182);(8.70903,-0.598694);(4.09195,-1.37197);(2.65167,1.41819);(3.98039,-1.46499);(9.21975,-1.26728);(8.82609,0.862374);(3.30307,2.92559);(8.54487,-0.349886);(4.54882,1.47222);(8.56968,-0.140591);(5.40943,0.471312);(8.55165,-0.178787);(6.82601,1.28858);(5.95226,-0.9993)
7.75001;(2.10067,-0.619018);(8.3982,-1.1924);(3.27209,4.39427);(3.22569,-1.97461);(3.27335,-2.83913);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.91363,-4.16671);(8.99349,1.05044);(1.99892,3.17634);(1.77878,-2.72487);(7.19258,-0.261898);(4.22194,0.0677061);(8.30781,0.935121);(8.58695,-0.356182);(8.70903,-0.598694);(4.14553,-1.3608);(2.71647,1.39281);(4.03686,-1.45163);(9.21975,-1.26728);(8.82609,0.862374);(3.28239,2.90202);(8.54487,-0.349886);(4.6092,1.4682);(8.56968,-0.140591);(5.47896,0.464488);(8.55165,-0.178787);(6.88778,1.28628);(6.00789,-1.02516)
7.80001;(2.13411,-0.587871);(8.48503,-1.16775);(3.272,4.38169);(3.2473,-1.95971);(3.28116,-2.81415);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.93231,-4.14326);(8.99349,1.05044);(1.97372,3.16172);(1.78431,-2.7083);(7.26027,-0.25225);(4.2875,0.0699843);(8.37673,0.91763);(8.58695,-0.356182);(8.70903,-0.598694);(4.20028,-1.34946);(2.78063,1.369);(4.09474,-1.43812);(9.21975,-1.26728);(8.82609,0.862374);(3.31026,2.8665);(8.54487,-0.349886);(4.67022,1.46478);(8.56968,-0.140591);(5.54931,0.45755);(8.55165,-0.178787);(6.94932,1.28261);(6.06514,-1.04689)
7.85001;(2.16959,-0.559431);(8.57137,-1.14409);(3.27697,4.36699);(3.22772,-1.91647);(3.28112,-2.78883);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.95023,-4.11889);(8.99349,1.05044);(1.9569,3.14607);(1.79595,-2.69107);(7.3283,-0.243963);(4.35365,0.0712392);(8.44325,0.900742);(8.58695,-0.356182);(8.70903,-0.598694);(4.25609,-1.33794);(2.84421,1.34654);(4.15391,-1.42441);(9.21975,-1.26728);(8.82609,0.862374);(3.28813,2.83116);(8.54487,-0.349886);(4.73159,1.46078);(8.56968,-0.140591);(5.62041,0.450508);(8.55165,-0.178787);(7.01054,1.27762);(6.12384,-1.06481)
7.90001;(2.20749,-0.533216);(8.65474,-1.11861);(3.28219,4.35037);(3.21605,-1.87573);(3.28979,-2.76257);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.96741,-4.09368);(8.99349,1.05044);(1.94769,3.12951);(1.8108,-2.67391);(7.39696,-0.236957);(4.42137,0.0730765);(8.51005,0.881699);(8.58695,-0.356182);(8.70903,-0.598694);(4.31287,-1.3262);(2.90712,1.32523);(4.21332,-1.41191);(9.21975,-1.26728);(8.82609,0.862374);(3.2739,2.79684);(8.54487,-0.349886);(4.79327,1.45616);(8.56968,-0.140591);(5.69218,0.443372);(8.55165,-0.178787);(7.07112,1.27143);(6.18383,-1.07923)
7.95001;(2.24761,-0.509036);(8.73806,-1.09516);(3.28666,4.33201);(3.21158,-1.83729);(3.28456,-2.73612);(8.56867,0.142435);(8.54446,0.258109);(8.57823,0.18987);(2.9839,-4.06773);(8.99349,1.05044);(1.94539,3.11212);(1.83091,-2.65618);(7.46494,-0.230084);(4.48951,0.0734366);(8.5743,0.864413);(8.58695,-0.356182);(8.70903,-0.598694);(4.37055,-1.31425);(2.96978,1.30487);(4.27359,-1.39903);(9.21975,-1.26728);(8.82609,0.862374);(3.26686,2.76346);(8.54487,-0.349886);(4.85523,1.45155);(8.56968,-0.140591);(5.76436,0.435687);(8.55165,-0.178787);(7.13257,1.26356);(6.24498,-1.0904)
