time;0;1;2;3;4;5;6;7;8;9
16.8602;(-9.50814,-0.0594292);(-4.49781,-4.03186);(-2.8645,-9.06986);(1.43555,-5.33839);(7.73048,-5.53246);(6.81247,0.185863);(7.65793,5.63132);(2.88086,9.06072);(-2.87992,9.02841);(-7.74331,5.52432)
16.8652;(-9.50814,-0.0594292);(-4.50331,-4.03469);(-2.8645,-9.06986);(1.4381,-5.34483);(7.73048,-5.53246);(6.81897,0.185484);(7.65793,5.63132);(2.88086,9.06072);(-2.88301,9.03551);(-7.74331,5.52432)
16.8702;(-9.50814,-0.0594292);(-4.50882,-4.03752);(-2.8645,-9.06986);(1.44066,-5.35127);(7.73048,-5.53246);(6.82547,0.185105);(7.65793,5.63132);(2.88086,9.06072);(-2.88611,9.04261);(-7.74331,5.52432)
16.8752;(-9.50814,-0.0594292);(-4.51432,-4.04035);(-2.8645,-9.06986);(1.44322,-5.35772);(7.73048,-5.53246);(6.83197,0.184726);(7.65793,5.63132);(2.88086,9.06072);(-2.8892,9.04971);(-7.74331,5.52432)
16.8802;(-9.50814,-0.0594292);(-4.51983,-4.04318);(-2.8645,-9.06986);(1.44577,-5.36416);(7.73048,-5.53246);(6.83848,0.184347);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.8852;(-9.50814,-0.0594292);(-4.52533,-4.04602);(-2.8645,-9.06986);(1.44833,-5.3706);(7.73048,-5.53246);(6.84498,0.183968);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.8902;(-9.50814,-0.0594292);(-4.53083,-4.04885);(-2.8645,-9.06986);(1.45088,-5.37705);(7.73048,-5.53246);(6.85148,0.183589);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.8952;(-9.50814,-0.0594292);(-4.53634,-4.05168);(-2.8645,-9.06986);(1.45344,-5.38349);(7.73048,-5.53246);(6.85798,0.18321);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9002;(-9.50814,-0.0594292);(-4.54184,-4.05451);(-2.8645,-9.06986);(1.456,-5.38993);(7.73048,-5.53246);(6.86448,0.182831);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9052;(-9.50814,-0.0594292);(-4.54734,-4.05734);(-2.8645,-9.06986);(1.45855,-5.39638);(7.73048,-5.53246);(6.87098,0.182452);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9102;(-9.50814,-0.0594292);(-4.55285,-4.06017);(-2.8645,-9.06986);(1.46111,-5.40282);(7.73048,-5.53246);(6.87748,0.182073);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9152;(-9.50814,-0.0594292);(-4.55835,-4.063);(-2.8645,-9.06986);(1.46366,-5.40926);(7.73048,-5.53246);(6.88398,0.181695);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9202;(-9.50814,-0.0594292);(-4.56385,-4.06584);(-2.8645,-9.06986);(1.46622,-5.4157);(7.73048,-5.53246);(6.89048,0.181316);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9252;(-9.50814,-0.0594292);(-4.56936,-4.06867);(-2.8645,-9.06986);(1.46878,-5.42215);(7.73048,-5.53246);(6.89698,0.180937);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9302;(-9.50814,-0.0594292);(-4.57486,-4.0715);(-2.8645,-9.06986);(1.47133,-5.42859);(7.73048,-5.53246);(6.90348,0.180558);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9352;(-9.50814,-0.0594292);(-4.58037,-4.07433);(-2.8645,-9.06986);(1.47389,-5.43503);(7.73048,-5.53246);(6.90998,0.180179);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9402;(-9.50814,-0.0594292);(-4.58587,-4.07716);(-2.8645,-9.06986);(1.47645,-5.44148);(7.73048,-5.53246);(6.91648,0.1798);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9452;(-9.50814,-0.0594292);(-4.59137,-4.07999);(-2.8645,-9.06986);(1.479,-5.44792);(7.73048,-5.53246);(6.92299,0.179421);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9502;(-9.50814,-0.0594292);(-4.59688,-4.08282);(-2.8645,-9.06986);(1.48156,-5.45436);(7.73048,-5.53246);(6.92949,0.179042);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9552;(-9.50814,-0.0594292);(-4.60238,-4.08566);(-2.8645,-9.06986);(1.48411,-5.46081);(7.73048,-5.53246);(6.93599,0.178663);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9602;(-9.50814,-0.0594292);(-4.60788,-4.08849);(-2.8645,-9.06986);(1.48667,-5.46725);(7.73048,-5.53246);(6.94249,0.178284);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9652;(-9.50814,-0.0594292);(-4.61339,-4.09132);(-2.8645,-9.06986);(1.48923,-5.47369);(7.73048,-5.53246);(6.94899,0.177905);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9702;(-9.50814,-0.0594292);(-4.61889,-4.09415);(-2.8645,-9.06986);(1.49178,-5.48013);(7.73048,-5.53246);(6.95549,0.177526);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9752;(-9.50814,-0.0594292);(-4.62439,-4.09698);(-2.8645,-9.06986);(1.49434,-5.48658);(7.73048,-5.53246);(6.96199,0.177147);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9802;(-9.50814,-0.0594292);(-4.6299,-4.09981);(-2.8645,-9.06986);(1.4969,-5.49302);(7.73048,-5.53246);(6.96849,0.176768);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9852;(-9.50814,-0.0594292);(-4.6354,-4.10264);(-2.8645,-9.06986);(1.49945,-5.49946);(7.73048,-5.53246);(6.97499,0.17639);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9902;(-9.50814,-0.0594292);(-4.64091,-4.10547);(-2.8645,-9.06986);(1.50201,-5.50591);(7.73048,-5.53246);(6.98149,0.176011);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
16.9952;(-9.50814,-0.0594292);(-4.64641,-4.1083);(-2.8645,-9.06986);(1.50456,-5.51235);(7.73048,-5.53246);(6.98799,0.175632);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0002;(-9.50814,-0.0594292);(-4.65191,-4.11113);(-2.8645,-9.06986);(1.50712,-5.5188);(7.73048,-5.53246);(6.99449,0.175253);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0051;(-9.50814,-0.0594292);(-4.65742,-4.11397);(-2.8645,-9.06986);(1.50968,-5.52524);(7.73048,-5.53246);(7.00099,0.174874);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0101;(-9.50814,-0.0594292);(-4.66292,-4.1168);(-2.8645,-9.06986);(1.51223,-5.53168);(7.73048,-5.53246);(7.00749,0.174495);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0151;(-9.50814,-0.0594292);(-4.66842,-4.11963);(-2.8645,-9.06986);(1.51479,-5.53813);(7.73048,-5.53246);(7.014,0.174116);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0201;(-9.50814,-0.0594292);(-4.67393,-4.12246);(-2.8645,-9.06986);(1.51734,-5.54457);(7.73048,-5.53246);(7.0205,0.173737);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0251;(-9.50814,-0.0594292);(-4.67943,-4.12529);(-2.8645,-9.06986);(1.5199,-5.55101);(7.73048,-5.53246);(7.027,0.173358);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0301;(-9.50814,-0.0594292);(-4.68494,-4.12812);(-2.8645,-9.06986);(1.52246,-5.55746);(7.73048,-5.53246);(7.0335,0.172979);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0351;(-9.50814,-0.0594292);(-4.69044,-4.13095);(-2.8645,-9.06986);(1.52501,-5.5639);(7.73048,-5.53246);(7.04,0.1726);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0401;(-9.50814,-0.0594292);(-4.69594,-4.13378);(-2.8645,-9.06986);(1.52757,-5.57034);(7.73048,-5.53246);(7.0465,0.172221);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0451;(-9.50814,-0.0594292);(-4.70145,-4.13661);(-2.8645,-9.06986);(1.53012,-5.57679);(7.73048,-5.53246);(7.053,0.171842);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0501;(-9.50814,-0.0594292);(-4.70695,-4.13944);(-2.8645,-9.06986);(1.53268,-5.58323);(7.73048,-5.53246);(7.0595,0.171463);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0551;(-9.50814,-0.0594292);(-4.71245,-4.14228);(-2.8645,-9.06986);(1.53524,-5.58967);(7.73048,-5.53246);(7.066,0.171084);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0601;(-9.50814,-0.0594292);(-4.71796,-4.14511);(-2.8645,-9.06986);(1.53779,-5.59612);(7.73048,-5.53246);(7.0725,0.170705);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0651;(-9.50814,-0.0594292);(-4.72346,-4.14794);(-2.8645,-9.06986);(1.54035,-5.60256);(7.73048,-5.53246);(7.079,0.170326);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0701;(-9.50814,-0.0594292);(-4.72897,-4.15077);(-2.8645,-9.06986);(1.54291,-5.609);(7.73048,-5.53246);(7.0855,0.169947);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0751;(-9.50814,-0.0594292);(-4.73447,-4.1536);(-2.8645,-9.06986);(1.54546,-5.61545);(7.73048,-5.53246);(7.092,0.169568);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0801;(-9.50814,-0.0594292);(-4.73998,-4.15643);(-2.8645,-9.06986);(1.54802,-5.62189);(7.73048,-5.53246);(7.0985,0.169189);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0851;(-9.50814,-0.0594292);(-4.74548,-4.15926);(-2.8645,-9.06986);(1.55057,-5.62833);(7.73048,-5.53246);(7.10501,0.16881);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0901;(-9.50814,-0.0594292);(-4.75098,-4.16209);(-2.8645,-9.06986);(1.55313,-5.63478);(7.73048,-5.53246);(7.11151,0.168431);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.0951;(-9.50814,-0.0594292);(-4.75649,-4.16492);(-2.8645,-9.06986);(1.55569,-5.64122);(7.73048,-5.53246);(7.11801,0.168053);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1001;(-9.50814,-0.0594292);(-4.76199,-4.16775);(-2.8645,-9.06986);(1.55824,-5.64767);(7.73048,-5.53246);(7.12451,0.167674);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1051;(-9.50814,-0.0594292);(-4.7675,-4.17058);(-2.8645,-9.06986);(1.5608,-5.65411);(7.73048,-5.53246);(7.13101,0.167295);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1101;(-9.50814,-0.0594292);(-4.773,-4.17341);(-2.8645,-9.06986);(1.56335,-5.66055);(7.73048,-5.53246);(7.13751,0.166916);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1151;(-9.50814,-0.0594292);(-4.7785,-4.17624);(-2.8645,-9.06986);(1.56591,-5.667);(7.73048,-5.53246);(7.14401,0.166537);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1201;(-9.50814,-0.0594292);(-4.78401,-4.17907);(-2.8645,-9.06986);(1.56847,-5.67344);(7.73048,-5.53246);(7.15051,0.166158);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1251;(-9.50814,-0.0594292);(-4.78951,-4.1819);(-2.8645,-9.06986);(1.57102,-5.67988);(7.73048,-5.53246);(7.15701,0.165779);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1301;(-9.50814,-0.0594292);(-4.79502,-4.18473);(-2.8645,-9.06986);(1.57358,-5.68633);(7.73048,-5.53246);(7.16351,0.1654);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1351;(-9.50814,-0.0594292);(-4.80052,-4.18756);(-2.8645,-9.06986);(1.57613,-5.69277);(7.73048,-5.53246);(7.17001,0.165021);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1401;(-9.50814,-0.0594292);(-4.80603,-4.19039);(-2.8645,-9.06986);(1.57869,-5.69921);(7.73048,-5.53246);(7.17651,0.164642);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1451;(-9.50814,-0.0594292);(-4.81153,-4.19322);(-2.8645,-9.06986);(1.58125,-5.70566);(7.73048,-5.53246);(7.18301,0.164263);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1501;(-9.50814,-0.0594292);(-4.81703,-4.19606);(-2.8645,-9.06986);(1.5838,-5.7121);(7.73048,-5.53246);(7.18951,0.163884);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1551;(-9.50814,-0.0594292);(-4.82254,-4.19889);(-2.8645,-9.06986);(1.58636,-5.71854);(7.73048,-5.53246);(7.19602,0.163505);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1601;(-9.50814,-0.0594292);(-4.82804,-4.20172);(-2.8645,-9.06986);(1.58891,-5.72499);(7.73048,-5.53246);(7.20252,0.163126);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1651;(-9.50814,-0.0594292);(-4.83355,-4.20455);(-2.8645,-9.06986);(1.59147,-5.73143);(7.73048,-5.53246);(7.20902,0.162747);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1701;(-9.50814,-0.0594292);(-4.83905,-4.20738);(-2.8645,-9.06986);(1.59403,-5.73787);(7.73048,-5.53246);(7.21552,0.162368);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1751;(-9.50814,-0.0594292);(-4.84455,-4.21021);(-2.8645,-9.06986);(1.59658,-5.74432);(7.73048,-5.53246);(7.22202,0.161989);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1801;(-9.50814,-0.0594292);(-4.85006,-4.21304);(-2.8645,-9.06986);(1.59914,-5.75076);(7.73048,-5.53246);(7.22852,0.16161);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1851;(-9.50814,-0.0594292);(-4.85556,-4.21587);(-2.8645,-9.06986);(1.6017,-5.7572);(7.73048,-5.53246);(7.23502,0.161231);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1901;(-9.50814,-0.0594292);(-4.86107,-4.2187);(-2.8645,-9.06986);(1.60425,-5.76365);(7.73048,-5.53246);(7.24152,0.160852);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.1951;(-9.50814,-0.0594292);(-4.86657,-4.22153);(-2.8645,-9.06986);(1.60681,-5.77009);(7.73048,-5.53246);(7.24802,0.160473);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2001;(-9.50814,-0.0594292);(-4.87207,-4.22436);(-2.8645,-9.06986);(1.60936,-5.77654);(7.73048,-5.53246);(7.25452,0.160094);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2051;(-9.50814,-0.0594292);(-4.87758,-4.22719);(-2.8645,-9.06986);(1.61192,-5.78298);(7.73048,-5.53246);(7.26102,0.159715);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2101;(-9.50814,-0.0594292);(-4.88308,-4.23002);(-2.8645,-9.06986);(1.61448,-5.78942);(7.73048,-5.53246);(7.26752,0.159336);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2151;(-9.50814,-0.0594292);(-4.88859,-4.23285);(-2.8645,-9.06986);(1.61703,-5.79587);(7.73048,-5.53246);(7.27402,0.158957);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2201;(-9.50814,-0.0594292);(-4.89409,-4.23568);(-2.8645,-9.06986);(1.61959,-5.80231);(7.73048,-5.53246);(7.28052,0.158578);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2251;(-9.50814,-0.0594292);(-4.8996,-4.23851);(-2.8645,-9.06986);(1.62214,-5.80875);(7.73048,-5.53246);(7.28703,0.158199);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2301;(-9.50814,-0.0594292);(-4.9051,-4.24134);(-2.8645,-9.06986);(1.6247,-5.8152);(7.73048,-5.53246);(7.29353,0.15782);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2351;(-9.50814,-0.0594292);(-4.9106,-4.24417);(-2.8645,-9.06986);(1.62726,-5.82164);(7.73048,-5.53246);(7.30003,0.157441);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2401;(-9.50814,-0.0594292);(-4.91611,-4.247);(-2.8645,-9.06986);(1.62981,-5.82809);(7.73048,-5.53246);(7.30653,0.157062);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2451;(-9.50814,-0.0594292);(-4.92161,-4.24983);(-2.8645,-9.06986);(1.63237,-5.83453);(7.73048,-5.53246);(7.31303,0.156683);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2501;(-9.50814,-0.0594292);(-4.92712,-4.25266);(-2.8645,-9.06986);(1.63492,-5.84097);(7.73048,-5.53246);(7.31953,0.156304);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2551;(-9.50814,-0.0594292);(-4.93262,-4.25549);(-2.8645,-9.06986);(1.63748,-5.84742);(7.73048,-5.53246);(7.32603,0.155925);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2601;(-9.50814,-0.0594292);(-4.93812,-4.25832);(-2.8645,-9.06986);(1.64003,-5.85386);(7.73048,-5.53246);(7.33253,0.155546);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2651;(-9.50814,-0.0594292);(-4.94363,-4.26115);(-2.8645,-9.06986);(1.64259,-5.86031);(7.73048,-5.53246);(7.33903,0.155167);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2701;(-9.50814,-0.0594292);(-4.94913,-4.26398);(-2.8645,-9.06986);(1.64515,-5.86675);(7.73048,-5.53246);(7.34553,0.154788);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2751;(-9.50814,-0.0594292);(-4.95464,-4.26681);(-2.8645,-9.06986);(1.6477,-5.87319);(7.73048,-5.53246);(7.35203,0.154409);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2801;(-9.50814,-0.0594292);(-4.96014,-4.26964);(-2.8645,-9.06986);(1.65026,-5.87964);(7.73048,-5.53246);(7.35853,0.15403);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2851;(-9.50814,-0.0594292);(-4.96564,-4.27247);(-2.8645,-9.06986);(1.65281,-5.88608);(7.73048,-5.53246);(7.36503,0.153651);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2901;(-9.50814,-0.0594292);(-4.97115,-4.2753);(-2.8645,-9.06986);(1.65537,-5.89253);(7.73048,-5.53246);(7.37153,0.153272);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.2951;(-9.50814,-0.0594292);(-4.97665,-4.27813);(-2.8645,-9.06986);(1.65793,-5.89897);(7.73048,-5.53246);(7.37804,0.152893);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3001;(-9.50814,-0.0594292);(-4.98216,-4.28096);(-2.8645,-9.06986);(1.66048,-5.90541);(7.73048,-5.53246);(7.38454,0.152514);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3051;(-9.50814,-0.0594292);(-4.98766,-4.28379);(-2.8645,-9.06986);(1.66304,-5.91186);(7.73048,-5.53246);(7.39104,0.152135);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3101;(-9.50814,-0.0594292);(-4.99317,-4.28662);(-2.8645,-9.06986);(1.66559,-5.9183);(7.73048,-5.53246);(7.39754,0.151756);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3151;(-9.50814,-0.0594292);(-4.99867,-4.28945);(-2.8645,-9.06986);(1.66815,-5.92475);(7.73048,-5.53246);(7.40404,0.151377);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3201;(-9.50814,-0.0594292);(-5.00417,-4.29228);(-2.8645,-9.06986);(1.67071,-5.93119);(7.73048,-5.53246);(7.41054,0.150998);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3251;(-9.50814,-0.0594292);(-5.00968,-4.29511);(-2.8645,-9.06986);(1.67326,-5.93763);(7.73048,-5.53246);(7.41704,0.150619);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3301;(-9.50814,-0.0594292);(-5.01518,-4.29794);(-2.8645,-9.06986);(1.67582,-5.94408);(7.73048,-5.53246);(7.42354,0.15024);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3351;(-9.50814,-0.0594292);(-5.02069,-4.30077);(-2.8645,-9.06986);(1.67837,-5.95052);(7.73048,-5.53246);(7.43004,0.149861);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3401;(-9.50814,-0.0594292);(-5.02619,-4.3036);(-2.8645,-9.06986);(1.68093,-5.95697);(7.73048,-5.53246);(7.43654,0.149482);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3451;(-9.50814,-0.0594292);(-5.03169,-4.30643);(-2.8645,-9.06986);(1.68349,-5.96341);(7.73048,-5.53246);(7.44304,0.149103);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3501;(-9.50814,-0.0594292);(-5.0372,-4.30926);(-2.8645,-9.06986);(1.68604,-5.96985);(7.73048,-5.53246);(7.44954,0.148724);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3551;(-9.50814,-0.0594292);(-5.0427,-4.31209);(-2.8645,-9.06986);(1.6886,-5.9763);(7.73048,-5.53246);(7.45604,0.148345);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3601;(-9.50814,-0.0594292);(-5.04821,-4.31492);(-2.8645,-9.06986);(1.69115,-5.98274);(7.73048,-5.53246);(7.46254,0.147966);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3651;(-9.50814,-0.0594292);(-5.05371,-4.31775);(-2.8645,-9.06986);(1.69371,-5.98919);(7.73048,-5.53246);(7.46905,0.147587);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3701;(-9.50814,-0.0594292);(-5.05922,-4.32058);(-2.8645,-9.06986);(1.69627,-5.99563);(7.73048,-5.53246);(7.47555,0.147208);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3751;(-9.50814,-0.0594292);(-5.06472,-4.32341);(-2.8645,-9.06986);(1.69882,-6.00207);(7.73048,-5.53246);(7.48205,0.146829);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3801;(-9.50814,-0.0594292);(-5.07022,-4.32624);(-2.8645,-9.06986);(1.70138,-6.00852);(7.73048,-5.53246);(7.48855,0.14645);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3851;(-9.50814,-0.0594292);(-5.07573,-4.32907);(-2.8645,-9.06986);(1.70393,-6.01496);(7.73048,-5.53246);(7.49505,0.146071);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3901;(-9.50814,-0.0594292);(-5.08123,-4.33189);(-2.8645,-9.06986);(1.70649,-6.02141);(7.73048,-5.53246);(7.50155,0.145692);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.3951;(-9.50814,-0.0594292);(-5.08674,-4.33472);(-2.8645,-9.06986);(1.70905,-6.02785);(7.73048,-5.53246);(7.50805,0.145313);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.4001;(-9.50814,-0.0594292);(-5.09224,-4.33755);(-2.8645,-9.06986);(1.7116,-6.03429);(7.73048,-5.53246);(7.51455,0.144934);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
17.4051;(-9.50814,-0.0594292);(-5.09774,-4.34038);(-2.8645,-9.06986);(1.71416,-6.04074);(7.73048,-5.53246);(7.52105,0.144555);(7.65793,5.63132);(2.88086,9.06072);(-2.8923,9.05681);(-7.74331,5.52432)
